Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	Shimmer_001	
Accel_LN_Z	Accel_LN_Z	Accel_LN_Y	Accel_LN_Y	Timestamp	Timestamp	Accel_LN_X	Accel_LN_X	
UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	
no_units	m/(s^2)	no_units	m/(s^2)	Ticks	ms	m/(s^2)	no_units	
1041.0	12.120481927710845	2344.0	-24.30120481927711	1.0600488E7	2371501.0986328125	-3.5783132530120483	4064.0	
854.0	14.373493975903616	2459.0	-24.313253012048193	1.0633256E7	2372501.0986328125	-4.963855421686747	4065.0	
1695.0	4.240963855421687	2238.0	-24.289156626506024	1.0666024E7	2373501.0986328125	-2.3012048192771086	4063.0	
1354.0	8.349397590361447	2446.0	-24.289156626506024	1.0698792E7	2374501.0986328125	-4.807228915662651	4063.0	
1889.0	1.9036144578313254	2627.0	-24.27710843373494	1.073156E7	2375501.0986328125	-6.987951807228916	4062.0	
1160.0	10.686746987951809	3305.0	-24.289156626506024	1.0764328E7	2376501.0986328125	-15.156626506024097	4063.0	
15.0	24.481927710843376	2550.0	-24.30120481927711	1.0797096E7	2377501.0986328125	-6.060240963855422	4064.0	
2032.0	0.18072289156626506	2460.0	-24.27710843373494	1.0829864E7	2378501.0986328125	-4.975903614457832	4062.0	
1871.0	2.1204819277108435	2387.0	-24.27710843373494	1.0862632E7	2379501.0986328125	-4.096385542168675	4062.0	
1279.0	9.253012048192772	2901.0	-24.27710843373494	1.08954E7	2380501.0986328125	-10.289156626506024	4062.0	
872.0	14.156626506024097	2630.0	-24.289156626506024	1.0928168E7	2381501.0986328125	-7.024096385542169	4063.0	
1360.0	8.27710843373494	2498.0	-24.30120481927711	1.0960936E7	2382501.0986328125	-5.433734939759036	4064.0	
1408.0	7.698795180722892	2607.0	-24.289156626506024	1.0993704E7	2383501.0986328125	-6.746987951807229	4063.0	
1685.0	4.36144578313253	2481.0	-24.289156626506024	1.1026472E7	2384501.0986328125	-5.228915662650603	4063.0	
2224.0	-2.132530120481928	3198.0	-24.289156626506024	1.105924E7	2385501.0986328125	-13.867469879518072	4063.0	
1724.0	3.891566265060241	2657.0	-24.289156626506024	1.1092008E7	2386501.0986328125	-7.349397590361447	4063.0	
50.0	24.060240963855424	2139.0	-24.30120481927711	1.1124776E7	2387501.0986328125	-1.108433734939759	4064.0	
2101.0	-0.6506024096385542	2258.0	-24.27710843373494	1.1157544E7	2388501.0986328125	-2.5421686746987953	4062.0	
1988.0	0.710843373493976	2469.0	-24.27710843373494	1.1190312E7	2389501.0986328125	-5.0843373493975905	4062.0	
815.0	14.843373493975905	3577.0	-24.27710843373494	1.122308E7	2390501.0986328125	-18.433734939759038	4062.0	
1174.0	10.518072289156628	2627.0	-24.30120481927711	1.1255848E7	2391501.0986328125	-6.987951807228916	4064.0	
1456.0	7.120481927710844	2627.0	-24.289156626506024	1.1288616E7	2392501.0986328125	-6.987951807228916	4063.0	
1460.0	7.072289156626506	2256.0	-24.289156626506024	1.1321384E7	2393501.0986328125	-2.5180722891566267	4063.0	
1362.0	8.25301204819277	2514.0	-24.289156626506024	1.1354152E7	2394501.0986328125	-5.626506024096386	4063.0	
1986.0	0.7349397590361446	3176.0	-24.289156626506024	1.138692E7	2395501.0986328125	-13.602409638554217	4063.0	
1751.0	3.5662650602409642	2272.0	-24.313253012048193	1.1419688E7	2396501.0986328125	-2.710843373493976	4065.0	
1918.0	1.5542168674698795	2458.0	-24.289156626506024	1.1452456E7	2397501.0986328125	-4.951807228915663	4063.0	
2122.0	-0.9036144578313253	2372.0	-24.289156626506024	1.1485224E7	2398501.0986328125	-3.91566265060241	4063.0	
1181.0	10.433734939759036	2887.0	-24.30120481927711	1.1517992E7	2399501.0986328125	-10.120481927710843	4064.0	
2122.0	-0.9036144578313253	2372.0	-24.289156626506024	1.155076E7	2400501.0986328125	-3.91566265060241	4063.0	
1302.0	8.975903614457831	2581.0	-24.30120481927711	1.1583528E7	2401501.0986328125	-6.433734939759036	4064.0	
1652.0	4.759036144578314	2165.0	-24.289156626506024	1.1616296E7	2402501.0986328125	-1.421686746987952	4063.0	
1654.0	4.734939759036145	2693.0	-24.30120481927711	1.1649064E7	2403501.0986328125	-7.783132530120482	4064.0	
1455.0	7.1325301204819285	3897.0	-24.27710843373494	1.1681832E7	2404501.0986328125	-22.289156626506024	4062.0	
128.0	23.120481927710845	2938.0	-24.27710843373494	1.17146E7	2405501.0986328125	-10.734939759036145	4062.0	
1917.0	1.566265060240964	2420.0	-24.27710843373494	1.1747368E7	2406501.0986328125	-4.493975903614458	4062.0	
1920.0	1.530120481927711	2581.0	-24.27710843373494	1.1780136E7	2407501.0986328125	-6.433734939759036	4062.0	
1341.0	8.506024096385543	2241.0	-24.313253012048193	1.1812904E7	2408501.0986328125	-2.3373493975903616	4065.0	
1505.0	6.530120481927711	2339.0	-24.289156626506024	1.1845672E7	2409501.0986328125	-3.5180722891566267	4063.0	
1288.0	9.144578313253012	2274.0	-24.27710843373494	1.187844E7	2410501.0986328125	-2.734939759036145	4062.0	
1561.0	5.855421686746988	2335.0	-24.289156626506024	1.1911208E7	2411501.0986328125	-3.4698795180722892	4063.0	
1935.0	1.349397590361446	2329.0	-24.289156626506024	1.1943976E7	2412501.0986328125	-3.397590361445783	4063.0	
3.0	24.626506024096386	3172.0	-24.30120481927711	1.1976744E7	2413501.0986328125	-13.554216867469881	4064.0	
1994.0	0.6385542168674699	2267.0	-24.27710843373494	1.2009512E7	2414501.0986328125	-2.6506024096385543	4062.0	
1615.0	5.204819277108434	3730.0	-24.27710843373494	1.204228E7	2415501.0986328125	-20.27710843373494	4062.0	
1188.0	10.349397590361447	2062.0	-24.30120481927711	1.2075048E7	2416501.0986328125	-0.18072289156626506	4064.0	
1174.0	10.518072289156628	2240.0	-24.30120481927711	1.2107816E7	2417501.0986328125	-2.325301204819277	4064.0	
1526.0	6.27710843373494	2649.0	-24.289156626506024	1.2140584E7	2418501.0986328125	-7.253012048192772	4063.0	
1420.0	7.55421686746988	2513.0	-24.289156626506024	1.2173352E7	2419501.0986328125	-5.614457831325302	4063.0	
1606.0	5.313253012048193	3092.0	-24.289156626506024	1.220612E7	2420501.0986328125	-12.590361445783133	4063.0	
1126.0	11.096385542168676	3674.0	-24.289156626506024	1.2238888E7	2421501.0986328125	-19.602409638554217	4063.0	
1821.0	2.7228915662650603	2353.0	-24.289156626506024	1.2271656E7	2422501.0986328125	-3.6867469879518073	4063.0	
4.0	24.614457831325304	3985.0	-24.27710843373494	1.2304424E7	2423501.0986328125	-23.34939759036145	4062.0	
1534.0	6.1807228915662655	2975.0	-24.30120481927711	1.2337192E7	2424501.0986328125	-11.180722891566266	4064.0	
1459.0	7.0843373493975905	2645.0	-24.289156626506024	1.236996E7	2425501.0986328125	-7.2048192771084345	4063.0	
1398.0	7.819277108433735	2669.0	-24.27710843373494	1.2402728E7	2426501.0986328125	-7.493975903614459	4062.0	
2654.0	-7.313253012048193	2681.0	-24.27710843373494	1.2435496E7	2427501.0986328125	-7.638554216867471	4062.0	
163.0	22.698795180722893	3122.0	-24.313253012048193	1.2468264E7	2428501.0986328125	-12.951807228915664	4065.0	
2144.0	-1.1686746987951808	2326.0	-24.289156626506024	1.2501032E7	2429501.0986328125	-3.36144578313253	4063.0	
1520.0	6.349397590361446	2538.0	-24.30120481927711	1.25338E7	2430501.0986328125	-5.91566265060241	4064.0	
900.0	13.819277108433736	2301.0	-24.313253012048193	1.2566568E7	2431501.0986328125	-3.060240963855422	4065.0	
1315.0	8.819277108433736	2403.0	-24.30120481927711	1.2599336E7	2432501.0986328125	-4.289156626506024	4064.0	
1335.0	8.578313253012048	2300.0	-24.30120481927711	1.2632104E7	2433501.0986328125	-3.0481927710843375	4064.0	
2347.0	-3.6144578313253013	2732.0	-24.27710843373494	1.2664872E7	2434501.0986328125	-8.25301204819277	4062.0	
187.0	22.40963855421687	1662.0	-24.30120481927711	1.269764E7	2435501.0986328125	4.63855421686747	4064.0	
1833.0	2.5783132530120483	2267.0	-24.27710843373494	1.2730408E7	2436501.0986328125	-2.6506024096385543	4062.0	
779.0	15.277108433734941	3033.0	-24.27710843373494	1.2763176E7	2437501.0986328125	-11.879518072289157	4062.0	
1027.0	12.289156626506024	2201.0	-24.289156626506024	1.2795944E7	2438501.0986328125	-1.8554216867469882	4063.0	
1127.0	11.084337349397591	2104.0	-24.289156626506024	1.2828712E7	2439501.0986328125	-0.6867469879518072	4063.0	
1740.0	3.698795180722892	2546.0	-24.27710843373494	1.286148E7	2440501.0986328125	-6.0120481927710845	4062.0	
2275.0	-2.746987951807229	4036.0	-24.265060240963855	1.2894248E7	2441501.0986328125	-23.96385542168675	4061.0	
3.0	24.626506024096386	2091.0	-24.32530120481928	1.2927016E7	2442501.0986328125	-0.5301204819277109	4066.0	
2017.0	0.3614457831325301	2458.0	-24.27710843373494	1.2959784E7	2443501.0986328125	-4.951807228915663	4062.0	
103.0	23.42168674698795	3921.0	-24.313253012048193	1.2992552E7	2444501.0986328125	-22.57831325301205	4065.0	
1019.0	12.3855421686747	2360.0	-24.313253012048193	1.302532E7	2445501.0986328125	-3.771084337349398	4065.0	
1246.0	9.650602409638555	2663.0	-24.289156626506024	1.3058088E7	2446501.0986328125	-7.421686746987953	4063.0	
2032.0	0.18072289156626506	2714.0	-24.289156626506024	1.3090856E7	2447501.0986328125	-8.036144578313253	4063.0	
2080.0	-0.39759036144578314	3288.0	-24.253012048192772	1.3123624E7	2448501.0986328125	-14.951807228915664	4060.0	
422.0	19.57831325301205	1542.0	-24.289156626506024	1.3156392E7	2449501.0986328125	6.0843373493975905	4063.0	
1994.0	0.6385542168674699	2462.0	-24.27710843373494	1.318916E7	2450501.0986328125	-5.0	4062.0	
1814.0	2.807228915662651	2795.0	-24.289156626506024	1.3221928E7	2451501.0986328125	-9.012048192771084	4063.0	
1079.0	11.66265060240964	2927.0	-24.313253012048193	1.3254696E7	2452501.0986328125	-10.602409638554217	4065.0	
1397.0	7.83132530120482	2486.0	-24.289156626506024	1.3287464E7	2453501.0986328125	-5.289156626506024	4063.0	
2104.0	-0.6867469879518072	2824.0	-24.27710843373494	1.3320232E7	2454501.0986328125	-9.361445783132531	4062.0	
3089.0	-12.55421686746988	2447.0	-24.265060240963855	1.3353E7	2455501.0986328125	-4.819277108433735	4061.0	
1485.0	6.771084337349398	1751.0	-24.30120481927711	1.3385768E7	2456501.0986328125	3.5662650602409642	4064.0	
2036.0	0.13253012048192772	2427.0	-24.289156626506024	1.3418536E7	2457501.0986328125	-4.578313253012048	4063.0	
2154.0	-1.2891566265060241	2877.0	-24.30120481927711	1.3451304E7	2458501.0986328125	-10.0	4064.0	
1206.0	10.132530120481928	1941.0	-24.313253012048193	1.3484072E7	2459501.0986328125	1.2771084337349399	4065.0	
2154.0	-1.2891566265060241	2877.0	-24.30120481927711	1.351684E7	2460501.0986328125	-10.0	4064.0	
2091.0	-0.5301204819277109	2701.0	-24.289156626506024	1.3549608E7	2461501.0986328125	-7.879518072289157	4063.0	
2281.0	-2.819277108433735	2414.0	-24.289156626506024	1.3582376E7	2462501.0986328125	-4.421686746987952	4063.0	
1026.0	12.301204819277109	1350.0	-24.313253012048193	1.3615144E7	2463501.0986328125	8.397590361445783	4065.0	
2004.0	0.5180722891566265	2477.0	-24.289156626506024	1.3647912E7	2464501.0986328125	-5.1807228915662655	4063.0	
2065.0	-0.21686746987951808	2681.0	-24.289156626506024	1.368068E7	2465501.0986328125	-7.638554216867471	4063.0	
904.0	13.771084337349398	2608.0	-24.289156626506024	1.3713448E7	2466501.0986328125	-6.759036144578314	4063.0	
1226.0	9.891566265060241	2423.0	-24.289156626506024	1.3746216E7	2467501.0986328125	-4.530120481927711	4063.0	
1452.0	7.168674698795181	2277.0	-24.289156626506024	1.3778984E7	2468501.0986328125	-2.771084337349398	4063.0	
1782.0	3.1927710843373496	2626.0	-24.289156626506024	1.3811752E7	2469501.0986328125	-6.975903614457832	4063.0	
1475.0	6.891566265060241	3694.0	-24.265060240963855	1.384452E7	2470501.0986328125	-19.843373493975903	4061.0	
113.0	23.30120481927711	1463.0	-24.289156626506024	1.3877288E7	2471501.0986328125	7.0361445783132535	4063.0	
1925.0	1.4698795180722892	2433.0	-24.27710843373494	1.3910056E7	2472501.0986328125	-4.650602409638554	4062.0	
1965.0	0.9879518072289157	3018.0	-24.27710843373494	1.3942824E7	2473501.0986328125	-11.698795180722891	4062.0	
1231.0	9.831325301204819	2340.0	-24.289156626506024	1.3975592E7	2474501.0986328125	-3.530120481927711	4063.0	
915.0	13.63855421686747	2345.0	-24.289156626506024	1.400836E7	2475501.0986328125	-3.5903614457831328	4063.0	
1127.0	11.084337349397591	2349.0	-24.289156626506024	1.4041128E7	2476501.0986328125	-3.6385542168674703	4063.0	
2193.0	-1.7590361445783134	2737.0	-24.289156626506024	1.4073896E7	2477501.0986328125	-8.313253012048193	4063.0	
2210.0	-1.963855421686747	4034.0	-24.27710843373494	1.4106664E7	2478501.0986328125	-23.93975903614458	4062.0	
2.0	24.638554216867472	896.0	-24.313253012048193	1.4139432E7	2479501.0986328125	13.867469879518072	4065.0	
2299.0	-3.036144578313253	2703.0	-24.27710843373494	1.41722E7	2480501.0986328125	-7.903614457831326	4062.0	
1885.0	1.9518072289156627	1978.0	-24.30120481927711	1.4204968E7	2481501.0986328125	0.8313253012048193	4064.0	
2474.0	-5.144578313253012	2372.0	-24.289156626506024	1.4237736E7	2482501.0986328125	-3.91566265060241	4063.0	
3.0	24.626506024096386	3804.0	-24.27710843373494	1.4270504E7	2483501.0986328125	-21.168674698795183	4062.0	
583.0	17.638554216867472	2808.0	-24.289156626506024	1.4303272E7	2484501.0986328125	-9.168674698795181	4063.0	
756.0	15.554216867469881	2501.0	-24.30120481927711	1.433604E7	2485501.0986328125	-5.46987951807229	4064.0	
1797.0	3.0120481927710845	2412.0	-24.289156626506024	1.4368808E7	2486501.0986328125	-4.397590361445784	4063.0	
1445.0	7.253012048192772	2397.0	-24.289156626506024	1.4401576E7	2487501.0986328125	-4.216867469879518	4063.0	
2341.0	-3.5421686746987953	3066.0	-24.289156626506024	1.4434344E7	2488501.0986328125	-12.27710843373494	4063.0	
3115.0	-12.867469879518072	2131.0	-24.313253012048193	1.4467112E7	2489501.0986328125	-1.0120481927710845	4065.0	
2306.0	-3.1204819277108435	2413.0	-24.289156626506024	1.449988E7	2490501.0986328125	-4.409638554216868	4063.0	
2322.0	-3.313253012048193	2113.0	-24.289156626506024	1.4532648E7	2491501.0986328125	-0.7951807228915663	4063.0	
3373.0	-15.975903614457833	2136.0	-24.265060240963855	1.4565416E7	2492501.0986328125	-1.072289156626506	4061.0	
3071.0	-12.337349397590362	3134.0	-24.289156626506024	1.4598184E7	2493501.0986328125	-13.096385542168676	4063.0	
1703.0	4.144578313253012	2684.0	-24.289156626506024	1.4630952E7	2494501.0986328125	-7.674698795180723	4063.0	
2544.0	-5.987951807228916	3173.0	-24.30120481927711	1.466372E7	2495501.0986328125	-13.566265060240964	4064.0	
2157.0	-1.3253012048192772	3265.0	-24.289156626506024	1.4696488E7	2496501.0986328125	-14.674698795180724	4063.0	
1879.0	2.024096385542169	2701.0	-24.289156626506024	1.4729256E7	2497501.0986328125	-7.879518072289157	4063.0	
1965.0	0.9879518072289157	2667.0	-24.289156626506024	1.4762024E7	2498501.0986328125	-7.46987951807229	4063.0	
2094.0	-0.5662650602409639	2792.0	-24.27710843373494	1.4794792E7	2499501.0986328125	-8.975903614457831	4062.0	
2457.0	-4.9397590361445785	2515.0	-24.27710843373494	1.482756E7	2500501.0986328125	-5.63855421686747	4062.0	
2468.0	-5.072289156626506	2594.0	-24.289156626506024	1.4860328E7	2501501.0986328125	-6.590361445783133	4063.0	
2271.0	-2.698795180722892	2112.0	-24.27710843373494	1.4893096E7	2502501.0986328125	-0.783132530120482	4062.0	
2207.0	-1.927710843373494	2093.0	-24.27710843373494	1.4925864E7	2503501.0986328125	-0.5542168674698795	4062.0	
2505.0	-5.518072289156627	2149.0	-24.27710843373494	1.4958632E7	2504501.0986328125	-1.2289156626506024	4062.0	
2601.0	-6.674698795180723	2791.0	-24.30120481927711	1.49914E7	2505501.0986328125	-8.963855421686748	4064.0	
2454.0	-4.903614457831326	2769.0	-24.289156626506024	1.5024168E7	2506501.0986328125	-8.698795180722891	4063.0	
2480.0	-5.216867469879518	2909.0	-24.289156626506024	1.5056936E7	2507501.0986328125	-10.3855421686747	4063.0	
2389.0	-4.120481927710844	2596.0	-24.289156626506024	1.5089704E7	2508501.0986328125	-6.614457831325302	4063.0	
2316.0	-3.240963855421687	2776.0	-24.289156626506024	1.5122472E7	2509501.0986328125	-8.783132530120483	4063.0	
3375.0	-16.0	2140.0	-24.27710843373494	1.515524E7	2510501.0986328125	-1.1204819277108435	4062.0	
2064.0	-0.20481927710843376	2171.0	-24.289156626506024	1.5188008E7	2511501.0986328125	-1.493975903614458	4063.0	
3371.0	-15.951807228915664	3388.0	-24.289156626506024	1.5220776E7	2512501.0986328125	-16.156626506024097	4063.0	
2556.0	-6.1325301204819285	2230.0	-24.289156626506024	1.5253544E7	2513501.0986328125	-2.204819277108434	4063.0	
2498.0	-5.433734939759036	1988.0	-24.27710843373494	1.5286312E7	2514501.0986328125	0.710843373493976	4062.0	
2891.0	-10.168674698795181	3409.0	-24.27710843373494	1.531908E7	2515501.0986328125	-16.40963855421687	4062.0	
2241.0	-2.3373493975903616	2648.0	-24.30120481927711	1.5351848E7	2516501.0986328125	-7.240963855421687	4064.0	
2462.0	-5.0	3120.0	-24.30120481927711	1.5384616E7	2517501.0986328125	-12.927710843373495	4064.0	
2443.0	-4.771084337349397	2863.0	-24.30120481927711	1.5417384E7	2518501.0986328125	-9.831325301204819	4064.0	
2377.0	-3.9759036144578315	2699.0	-24.30120481927711	1.5450152E7	2519501.0986328125	-7.855421686746988	4064.0	
2443.0	-4.771084337349397	2863.0	-24.30120481927711	1.548292E7	2520501.0986328125	-9.831325301204819	4064.0	
2808.0	-9.168674698795181	2589.0	-24.289156626506024	1.5515688E7	2521501.0986328125	-6.530120481927711	4063.0	
2760.0	-8.590361445783133	2882.0	-24.289156626506024	1.5548456E7	2522501.0986328125	-10.060240963855422	4063.0	
2431.0	-4.626506024096386	2184.0	-24.289156626506024	1.5581224E7	2523501.0986328125	-1.6506024096385543	4063.0	
3040.0	-11.963855421686748	2183.0	-24.27710843373494	1.5613992E7	2524501.0986328125	-1.63855421686747	4062.0	
2288.0	-2.9036144578313254	3080.0	-24.30120481927711	1.564676E7	2525501.0986328125	-12.44578313253012	4064.0	
2282.0	-2.8313253012048194	2764.0	-24.289156626506024	1.5679528E7	2526501.0986328125	-8.63855421686747	4063.0	
2372.0	-3.91566265060241	2571.0	-24.27710843373494	1.5712296E7	2527501.0986328125	-6.313253012048193	4062.0	
2399.0	-4.240963855421687	2544.0	-24.27710843373494	1.5745064E7	2528501.0986328125	-5.987951807228916	4062.0	
2556.0	-6.1325301204819285	2458.0	-24.27710843373494	1.5777832E7	2529501.0986328125	-4.951807228915663	4062.0	
2537.0	-5.903614457831326	2522.0	-24.27710843373494	1.58106E7	2530501.0986328125	-5.72289156626506	4062.0	
2473.0	-5.132530120481928	2662.0	-24.27710843373494	1.5843368E7	2531501.0986328125	-7.409638554216868	4062.0	
2454.0	-4.903614457831326	2644.0	-24.27710843373494	1.5876136E7	2532501.0986328125	-7.19277108433735	4062.0	
2506.0	-5.530120481927711	2609.0	-24.27710843373494	1.5908904E7	2533501.0986328125	-6.771084337349398	4062.0	
2506.0	-5.530120481927711	2599.0	-24.289156626506024	1.5941672E7	2534501.0986328125	-6.650602409638554	4063.0	
2486.0	-5.289156626506024	2652.0	-24.289156626506024	1.597444E7	2535501.0986328125	-7.289156626506024	4063.0	
2508.0	-5.55421686746988	2607.0	-24.27710843373494	1.6007208E7	2536501.0986328125	-6.746987951807229	4062.0	
2496.0	-5.409638554216868	2624.0	-24.27710843373494	1.6039976E7	2537501.0986328125	-6.951807228915663	4062.0	
2466.0	-5.048192771084338	2658.0	-24.27710843373494	1.6072744E7	2538501.0986328125	-7.36144578313253	4062.0	
3444.0	-16.83132530120482	2076.0	-24.27710843373494	1.6105512E7	2539501.0986328125	-0.3493975903614458	4062.0	
2630.0	-7.024096385542169	2473.0	-24.27710843373494	1.613828E7	2540501.0986328125	-5.132530120481928	4062.0	
2415.0	-4.433734939759036	2755.0	-24.289156626506024	1.6171048E7	2541501.0986328125	-8.530120481927712	4063.0	
2470.0	-5.096385542168675	2454.0	-24.289156626506024	1.6203816E7	2542501.0986328125	-4.903614457831326	4063.0	
2461.0	-4.9879518072289155	2791.0	-24.289156626506024	1.6236584E7	2543501.0986328125	-8.963855421686748	4063.0	
2598.0	-6.63855421686747	2424.0	-24.289156626506024	1.6269352E7	2544501.0986328125	-4.542168674698796	4063.0	
2367.0	-3.855421686746988	2155.0	-24.27710843373494	1.630212E7	2545501.0986328125	-1.3012048192771084	4062.0	
2440.0	-4.734939759036145	2081.0	-24.289156626506024	1.6334888E7	2546501.0986328125	-0.4096385542168675	4063.0	
2989.0	-11.349397590361447	2038.0	-24.289156626506024	1.6367656E7	2547501.0986328125	0.10843373493975904	4063.0	
2215.0	-2.024096385542169	2713.0	-24.27710843373494	1.6400424E7	2548501.0986328125	-8.024096385542169	4062.0	
2171.0	-1.493975903614458	2936.0	-24.289156626506024	1.6433192E7	2549501.0986328125	-10.710843373493976	4063.0	
2277.0	-2.771084337349398	2712.0	-24.30120481927711	1.646596E7	2550501.0986328125	-8.012048192771084	4064.0	
2396.0	-4.204819277108434	2665.0	-24.289156626506024	1.6498728E7	2551501.0986328125	-7.445783132530121	4063.0	
2249.0	-2.433734939759036	2278.0	-24.30120481927711	1.6531496E7	2552501.0986328125	-2.783132530120482	4064.0	
3636.0	-19.144578313253014	4024.0	-24.30120481927711	1.6564264E7	2553501.0986328125	-23.819277108433734	4064.0	
2313.0	-3.204819277108434	2087.0	-24.289156626506024	1.6597032E7	2554501.0986328125	-0.4819277108433735	4063.0	
2666.0	-7.457831325301205	2478.0	-24.289156626506024	1.66298E7	2555501.0986328125	-5.19277108433735	4063.0	
2512.0	-5.602409638554217	3518.0	-24.289156626506024	1.6662568E7	2556501.0986328125	-17.722891566265062	4063.0	
2382.0	-4.0361445783132535	2674.0	-24.289156626506024	1.6695336E7	2557501.0986328125	-7.55421686746988	4063.0	
2303.0	-3.0843373493975905	3087.0	-24.289156626506024	1.6728104E7	2558501.0986328125	-12.530120481927712	4063.0	
2528.0	-5.795180722891566	2342.0	-24.27710843373494	1.6760872E7	2559501.0986328125	-3.5542168674698797	4062.0	
2404.0	-4.301204819277109	2785.0	-24.27710843373494	16424.0	2560501.0681152344	-8.891566265060241	4062.0	
3994.0	-23.457831325301207	588.0	-24.253012048192772	49192.0	2561501.0681152344	17.57831325301205	4060.0	
2616.0	-6.855421686746988	2407.0	-24.27710843373494	81960.0	2562501.0681152344	-4.337349397590362	4062.0	
2421.0	-4.506024096385542	2608.0	-24.265060240963855	114728.0	2563501.0681152344	-6.759036144578314	4061.0	
3930.0	-22.686746987951807	1879.0	-24.253012048192772	147496.0	2564501.0681152344	2.024096385542169	4060.0	
2418.0	-4.46987951807229	2496.0	-24.27710843373494	180264.0	2565501.0681152344	-5.409638554216868	4062.0	
2453.0	-4.891566265060241	3058.0	-24.289156626506024	213032.0	2566501.0681152344	-12.180722891566266	4063.0	
2220.0	-2.0843373493975905	2742.0	-24.289156626506024	245800.0	2567501.0681152344	-8.373493975903616	4063.0	
2664.0	-7.433734939759036	2575.0	-24.289156626506024	278568.0	2568501.0681152344	-6.36144578313253	4063.0	
2365.0	-3.8313253012048194	3070.0	-24.289156626506024	311336.0	2569501.0681152344	-12.325301204819278	4063.0	
2511.0	-5.590361445783133	2597.0	-24.27710843373494	344104.0	2570501.0681152344	-6.626506024096386	4062.0	
2337.0	-3.493975903614458	2673.0	-24.27710843373494	376872.0	2571501.0681152344	-7.542168674698796	4062.0	
2398.0	-4.228915662650603	2716.0	-24.27710843373494	409640.0	2572501.0681152344	-8.060240963855422	4062.0	
1963.0	1.0120481927710845	2892.0	-24.30120481927711	442408.0	2573501.0681152344	-10.180722891566266	4064.0	
2645.0	-7.2048192771084345	2502.0	-24.289156626506024	475176.0	2574501.0681152344	-5.481927710843374	4063.0	
2480.0	-5.216867469879518	2682.0	-24.289156626506024	507944.0	2575501.0681152344	-7.650602409638554	4063.0	
2574.0	-6.349397590361446	2623.0	-24.289156626506024	540712.0	2576501.0681152344	-6.9397590361445785	4063.0	
2368.0	-3.8674698795180724	2867.0	-24.289156626506024	573480.0	2577501.0681152344	-9.879518072289157	4063.0	
2412.0	-4.397590361445784	2710.0	-24.27710843373494	606248.0	2578501.0681152344	-7.987951807228916	4062.0	
2374.0	-3.9397590361445785	2718.0	-24.289156626506024	639016.0	2579501.0681152344	-8.084337349397591	4063.0	
2412.0	-4.397590361445784	2710.0	-24.27710843373494	671784.0	2580501.0681152344	-7.987951807228916	4062.0	
2413.0	-4.409638554216868	2743.0	-24.289156626506024	704552.0	2581501.0681152344	-8.3855421686747	4063.0	
2388.0	-4.1084337349397595	2731.0	-24.289156626506024	737320.0	2582501.0681152344	-8.240963855421688	4063.0	
2280.0	-2.807228915662651	2704.0	-24.30120481927711	770088.0	2583501.0681152344	-7.91566265060241	4064.0	
2437.0	-4.698795180722891	2686.0	-24.289156626506024	802856.0	2584501.0681152344	-7.698795180722892	4063.0	
2414.0	-4.421686746987952	2701.0	-24.289156626506024	835624.0	2585501.0681152344	-7.879518072289157	4063.0	
2457.0	-4.9397590361445785	2808.0	-24.30120481927711	868392.0	2586501.0681152344	-9.168674698795181	4064.0	
2456.0	-4.927710843373494	2607.0	-24.27710843373494	901160.0	2587501.0681152344	-6.746987951807229	4062.0	
2352.0	-3.6746987951807233	2912.0	-24.289156626506024	933928.0	2588501.0681152344	-10.421686746987952	4063.0	
2486.0	-5.289156626506024	2522.0	-24.27710843373494	966696.0	2589501.0681152344	-5.72289156626506	4062.0	
2500.0	-5.457831325301205	2701.0	-24.27710843373494	999464.0	2590501.0681152344	-7.879518072289157	4062.0	
2476.0	-5.168674698795181	2630.0	-24.27710843373494	1032232.0	2591501.0681152344	-7.024096385542169	4062.0	
2398.0	-4.228915662650603	2731.0	-24.27710843373494	1065000.0	2592501.0681152344	-8.240963855421688	4062.0	
2390.0	-4.132530120481928	2787.0	-24.27710843373494	1097768.0	2593501.0681152344	-8.91566265060241	4062.0	
2365.0	-3.8313253012048194	2747.0	-24.289156626506024	1130536.0	2594501.0681152344	-8.433734939759036	4063.0	
2513.0	-5.614457831325302	2692.0	-24.27710843373494	1163304.0	2595501.0681152344	-7.771084337349398	4062.0	
2380.0	-4.0120481927710845	2697.0	-24.289156626506024	1196072.0	2596501.0681152344	-7.83132530120482	4063.0	
2369.0	-3.879518072289157	2775.0	-24.289156626506024	1228840.0	2597501.0681152344	-8.771084337349398	4063.0	
2443.0	-4.771084337349397	2657.0	-24.27710843373494	1261608.0	2598501.0681152344	-7.349397590361447	4062.0	
2364.0	-3.8192771084337354	2719.0	-24.289156626506024	1294376.0	2599501.0681152344	-8.096385542168676	4063.0	
2456.0	-4.927710843373494	3216.0	-24.289156626506024	1327144.0	2600501.0681152344	-14.084337349397591	4063.0	
2500.0	-5.457831325301205	2830.0	-24.289156626506024	1359912.0	2601501.0681152344	-9.433734939759036	4063.0	
2462.0	-5.0	2727.0	-24.289156626506024	1392680.0	2602501.0681152344	-8.19277108433735	4063.0	
2453.0	-4.891566265060241	2596.0	-24.289156626506024	1425448.0	2603501.0681152344	-6.614457831325302	4063.0	
